datetime,low_price,stock_units,unrealized_stock_mtm,stock_avg_price,accumulated_stocks_count,Trigger_limit,Accumulated_limit
05-05-2022 12:30,412.06,2,-32.865,428.4925,2,0,0
05-05-2022 13:00,413.87,2,-29.245,428.4925,2,0,0
05-05-2022 13:30,412.83,2,-31.325,428.4925,2,0,0
05-05-2022 14:00,411.92,2,-33.145,428.4925,2,0,0
05-05-2022 14:30,411.58,2,-33.825,428.4925,2,0,0
05-05-2022 15:00,409.73,2,-37.525,428.4925,2,0,0
05-05-2022 15:30,409.44,2,-38.105,428.4925,2,0,0
06-05-2022 09:30,405.73,3,-51.015,422.735,2,0,0
06-05-2022 10:00,405.75,3,-50.955,422.735,2,0,0
06-05-2022 10:30,407.67,3,-45.195,422.735,2,0,0
06-05-2022 11:00,411.09,5,-35.83,418.256,4,0,0
06-05-2022 11:30,409.54,5,-43.58,418.256,4,0,0
06-05-2022 12:00,409.54,5,-43.58,418.256,4,0,0
06-05-2022 12:30,410.88,5,-36.88,418.256,4,0,0
06-05-2022 13:00,411,5,-36.28,418.256,4,0,0
06-05-2022 13:30,409.79,5,-42.33,418.256,4,0,0
06-05-2022 14:00,408.33,5,-49.63,418.256,4,0,0
06-05-2022 14:30,407.81,5,-52.23,418.256,4,0,0
06-05-2022 15:00,407.36,5,-54.48,418.256,4,0,0
06-05-2022 15:30,408.57,5,-48.43,418.256,4,0,0
09-05-2022 09:30,403.28,5,-68.91,417.062,3,0,0
09-05-2022 10:00,402.27,6,-77.9691,415.26485,4,0,0
09-05-2022 10:30,400.81,5,-76.3091,416.07182,4,0,0
09-05-2022 11:00,399.94,5,-80.6591,416.07182,4,0,0
09-05-2022 11:30,399.35,5,-83.6091,416.07182,4,0,0
09-05-2022 12:00,400.66,5,-77.0591,416.07182,4,0,0
09-05-2022 12:30,400.71,5,-76.8091,416.07182,4,0,0
09-05-2022 13:00,400.12,5,-79.7591,416.07182,4,0,0
09-05-2022 13:30,399.41,5,-83.3091,416.07182,4,0,0
09-05-2022 14:00,399.62,5,-82.2591,416.07182,4,0,0
09-05-2022 14:30,399.11,5,-84.8091,416.07182,4,0,0
09-05-2022 15:00,399.25,5,-84.1091,416.07182,4,0,0
09-05-2022 15:30,396.5,5,-97.8591,416.07182,4,0,0
10-05-2022 09:30,401.86,5,-64.5291,414.76582,5,0,0
10-05-2022 10:00,401.86,5,-64.5291,414.76582,5,0,0
10-05-2022 10:30,398.35,5,-82.0791,414.76582,5,0,0
10-05-2022 11:00,395.9,5,-94.3291,414.76582,5,0,0
10-05-2022 11:30,395.78,5,-94.9291,414.76582,5,0,0
10-05-2022 12:00,396.03,5,-93.6791,414.76582,5,0,0
10-05-2022 12:30,394.82,5,-99.7291,414.76582,5,0,0
10-05-2022 13:00,395.65,5,-95.5791,414.76582,5,0,0
10-05-2022 13:30,398.5,5,-81.3291,414.76582,5,0,0
10-05-2022 14:00,399.89,5,-74.3791,414.76582,5,0,0
10-05-2022 14:30,399.98,5,-73.9291,414.76582,5,0,0
10-05-2022 15:00,399.37,5,-76.9791,414.76582,5,0,0
10-05-2022 15:30,398.1,5,-83.3291,414.76582,5,0,0
11-05-2022 09:30,396.21,6,-94.6491,411.98485,4,0,0
11-05-2022 10:00,399.6,10,-82.5091,407.85091,9,0,0
11-05-2022 10:30,400.83,10,-70.2091,407.85091,9,0,0
11-05-2022 11:00,399.58,10,-82.7091,407.85091,9,0,0
11-05-2022 11:30,400.86,10,-69.9091,407.85091,9,0,0
11-05-2022 12:00,398.71,10,-91.4091,407.85091,9,0,0
11-05-2022 12:30,396.83,10,-110.2091,407.85091,9,0,0
11-05-2022 13:00,395.49,10,-123.6091,407.85091,9,0,0
11-05-2022 13:30,393.25,10,-146.0091,407.85091,9,0,0
11-05-2022 14:00,393.45,10,-144.0091,407.85091,9,0,0
11-05-2022 14:30,395.17,10,-126.8091,407.85091,9,0,0
11-05-2022 15:00,393.94,10,-139.1091,407.85091,9,0,0
11-05-2022 15:30,391.97,10,-158.8091,407.85091,9,0,0
12-05-2022 09:30,386.96,9,-197.7891,408.9365667,9,0,0
12-05-2022 10:00,387.39,9,-193.9191,408.9365667,9,0,0
12-05-2022 10:30,390.8,9,-163.2291,408.9365667,9,0,0
12-05-2022 11:00,392.6,9,-147.0291,408.9365667,9,0,0
12-05-2022 11:30,388.66,9,-182.4891,408.9365667,9,0,0
12-05-2022 12:00,388.16,9,-186.9891,408.9365667,9,0,0
12-05-2022 12:30,389.81,9,-172.1391,408.9365667,9,0,0
12-05-2022 13:00,388.715,9,-181.9941,408.9365667,9,0,0
12-05-2022 13:30,386.37,9,-203.0991,408.9365667,9,0,0
12-05-2022 14:00,386.03,9,-206.1591,408.9365667,9,0,0
12-05-2022 14:30,385.16,9,-213.9891,408.9365667,9,0,0
12-05-2022 15:00,385.4,9,-211.8291,408.9365667,9,0,0
12-05-2022 15:30,388.12,9,-187.3491,408.9365667,9,0,0
13-05-2022 09:30,395.62,10,-121.1091,407.73091,4,0,0
13-05-2022 10:00,398.52,12,-92.1241,406.1970083,4,0,0
13-05-2022 10:30,399.36,11,-82.2642,406.8385636,5,0,0
13-05-2022 11:00,400.28,11,-72.1442,406.8385636,5,0,0
13-05-2022 11:30,400.8,11,-66.4242,406.8385636,5,0,0
13-05-2022 12:00,401.46,11,-59.1642,406.8385636,5,0,0
13-05-2022 12:30,400.72,11,-67.206,406.8296364,7,0,0
13-05-2022 13:00,400.6,11,-68.526,406.8296364,7,0,0
13-05-2022 13:30,399.13,11,-84.696,406.8296364,7,0,0
13-05-2022 14:00,397.18,11,-106.146,406.8296364,7,0,0
13-05-2022 14:30,398.12,11,-95.806,406.8296364,7,0,0
13-05-2022 15:00,400.33,11,-71.496,406.8296364,7,0,0
13-05-2022 15:30,399.88,11,-76.446,406.8296364,7,0,0
16-05-2022 09:30,397.61,8,-100.501,410.172625,4,0,0
16-05-2022 10:00,397.665,8,-100.0611,410.1726375,5,0,0
16-05-2022 10:30,398.36,8,-94.5011,410.1726375,5,0,0
16-05-2022 11:00,397.99,8,-97.4611,410.1726375,5,0,0
16-05-2022 11:30,398.33,8,-94.7411,410.1726375,5,0,0
16-05-2022 12:00,399.9,8,-82.1811,410.1726375,5,0,0
16-05-2022 12:30,399.44,8,-85.8792,410.1749,6,0,0
16-05-2022 13:00,399.42,8,-86.0392,410.1749,6,0,0
16-05-2022 13:30,401.65,8,-68.1992,410.1749,6,0,0
16-05-2022 14:00,401.51,8,-69.3192,410.1749,6,0,0
16-05-2022 14:30,402.32,8,-62.8291,410.1736375,7,0,0
16-05-2022 15:00,400.64,8,-76.2691,410.1736375,7,0,0
16-05-2022 15:30,399.33,8,-86.7491,410.1736375,7,0,0
17-05-2022 09:30,404.41,7,-50.2991,411.5955857,7,0,0
17-05-2022 10:00,404.13,7,-52.2591,411.5955857,7,0,0
17-05-2022 10:30,402.61,7,-62.8991,411.5955857,7,0,0
17-05-2022 11:00,403.65,7,-55.6191,411.5955857,7,0,0
17-05-2022 11:30,405.03,7,-45.9591,411.5955857,7,0,0
17-05-2022 12:00,404.64,7,-48.6891,411.5955857,7,0,0
17-05-2022 12:30,405.64,7,-41.6891,411.5955857,7,0,0
17-05-2022 13:00,405.46,7,-42.9491,411.5955857,7,0,0
17-05-2022 13:30,406.16,7,-38.0491,411.5955857,7,0,0
17-05-2022 14:00,403.55,7,-56.3191,411.5955857,7,0,0
17-05-2022 14:30,403.75,7,-54.9191,411.5955857,7,0,0
17-05-2022 15:00,406.98,7,-32.3091,411.5955857,7,0,0
17-05-2022 15:30,406.8,7,-33.5691,411.5955857,7,0,0
18-05-2022 09:30,400.87,8,-77.7291,410.5861375,3,0,0
18-05-2022 10:00,400.44,5,-76.4291,415.72582,3,0,0
18-05-2022 10:30,399.94,5,-78.9291,415.72582,3,0,0
18-05-2022 11:00,396.82,4,-85.07,418.0875,3,0,0
18-05-2022 11:30,396.29,5,-88.6999,414.02998,4,0,0
18-05-2022 12:00,395.24,5,-93.9499,414.02998,4,0,0
18-05-2022 12:30,395.37,5,-93.2999,414.02998,4,0,0
18-05-2022 13:00,393.95,5,-100.3999,414.02998,4,0,0
18-05-2022 13:30,392.47,5,-107.7999,414.02998,4,0,0
18-05-2022 14:00,392.33,5,-108.4999,414.02998,4,0,0
18-05-2022 14:30,391.44,5,-112.9499,414.02998,4,0,0
18-05-2022 15:00,390.7,5,-116.6499,414.02998,4,0,0
18-05-2022 15:30,390.56,5,-117.3499,414.02998,4,0,0
19-05-2022 09:30,387.11,4,-118.1899,416.657475,4,0,0
19-05-2022 10:00,388.25,4,-113.6299,416.657475,4,0,0
19-05-2022 10:30,387.87,4,-115.1499,416.657475,4,0,0
19-05-2022 11:00,388.32,4,-113.3499,416.657475,4,0,0
19-05-2022 11:30,389.6,4,-108.2299,416.657475,4,0,0
19-05-2022 12:00,390.77,4,-103.5499,416.657475,4,0,0
19-05-2022 12:30,388.84,4,-111.2699,416.657475,4,0,0
19-05-2022 13:00,388.33,4,-113.3099,416.657475,4,0,0
19-05-2022 13:30,388.49,4,-112.6699,416.657475,4,0,0
19-05-2022 14:00,390,4,-106.6299,416.657475,4,0,0
19-05-2022 14:30,390.44,4,-104.8699,416.657475,4,0,0
19-05-2022 15:00,389.8,4,-107.4299,416.657475,4,0,0
19-05-2022 15:30,389.04,4,-110.4699,416.657475,4,0,0
20-05-2022 09:30,391.66,5,-101.4999,411.95998,4,0,0
20-05-2022 10:00,389.88,5,-110.3999,411.95998,4,0,0
20-05-2022 10:30,387.49,5,-122.3499,411.95998,4,0,0
20-05-2022 11:00,385.48,5,-132.3999,411.95998,4,0,0
20-05-2022 11:30,385.94,5,-130.0999,411.95998,4,0,0
20-05-2022 12:00,383.58,5,-141.8999,411.95998,4,0,0
20-05-2022 12:30,381.87,5,-150.4499,411.95998,4,0,0
20-05-2022 13:00,380.6,5,-156.7999,411.95998,4,0,0
20-05-2022 13:30,380.55,5,-157.0499,411.95998,4,0,0
20-05-2022 14:00,381.64,5,-151.5999,411.95998,4,0,0
20-05-2022 14:30,381.39,5,-152.8499,411.95998,4,0,0
20-05-2022 15:00,382.36,5,-147.9999,411.95998,4,0,0
20-05-2022 15:30,384.48,5,-137.3999,411.95998,4,0,0
23-05-2022 09:30,391.1,5,-104.0499,411.90998,4,0,0
23-05-2022 10:00,390.4,6,-111.1299,408.92165,4,0,0
23-05-2022 10:30,392.73,6,-97.1499,408.92165,4,0,0
23-05-2022 11:00,393.52,6,-92.4099,408.92165,4,0,0
23-05-2022 11:30,395.76,8,-78.4999,405.5724875,5,0,0
23-05-2022 12:00,396.19,8,-75.0599,405.5724875,5,0,0
23-05-2022 12:30,395.28,9,-84.1099,404.6255444,6,0,0
23-05-2022 13:00,394.04,9,-95.2699,404.6255444,6,0,0
23-05-2022 13:30,394.75,9,-88.8799,404.6255444,6,0,0
23-05-2022 14:00,396.19,9,-75.9199,404.6255444,6,0,0
23-05-2022 14:30,396.09,9,-76.8199,404.6255444,6,0,0
23-05-2022 15:00,395.59,9,-81.3199,404.6255444,6,0,0
23-05-2022 15:30,394.93,9,-87.2599,404.6255444,6,0,0
24-05-2022 09:30,390.69,6,-115.5599,409.9499833,6,0,0
24-05-2022 10:00,387.44,6,-135.0599,409.9499833,6,0,0
24-05-2022 10:30,386.96,6,-137.9399,409.9499833,6,0,0
24-05-2022 11:00,387.36,6,-135.5399,409.9499833,6,0,0
24-05-2022 11:30,387.97,6,-131.8799,409.9499833,6,0,0
24-05-2022 12:00,389.77,6,-121.0799,409.9499833,6,0,0
24-05-2022 12:30,389.17,6,-124.6799,409.9499833,6,0,0
24-05-2022 13:00,388.77,6,-127.0799,409.9499833,6,0,0
24-05-2022 13:30,389.17,6,-124.6799,409.9499833,6,0,0
24-05-2022 14:00,390.67,6,-115.6799,409.9499833,6,0,0
24-05-2022 14:30,390.03,6,-119.5199,409.9499833,6,0,0
24-05-2022 15:00,390.68,6,-115.6199,409.9499833,6,0,0
24-05-2022 15:30,392.51,6,-104.6399,409.9499833,6,0,0
25-05-2022 09:30,391.9,7,-108.7149,407.4307,3,0,0
25-05-2022 10:00,393.53,10,-98.8349,403.41349,3,0,0
25-05-2022 10:30,395.59,10,-78.2449,403.41449,3,0,0
25-05-2022 11:00,395.28,10,-81.2949,403.40949,4,0,0
25-05-2022 11:30,394.18,10,-92.2949,403.40949,4,0,0
25-05-2022 12:00,393.25,10,-101.5949,403.40949,4,0,0
25-05-2022 12:30,393.13,10,-102.7949,403.40949,4,0,0
25-05-2022 13:00,393.36,10,-100.4949,403.40949,4,0,0
25-05-2022 13:30,394.25,10,-91.5949,403.40949,4,0,0
25-05-2022 14:00,392.57,10,-108.3949,403.40949,4,0,0
25-05-2022 14:30,396.31,10,-70.9949,403.40949,4,0,0
25-05-2022 15:00,397.48,9,-58.975,404.0327778,4,0,0
25-05-2022 15:30,396.43,11,-72.55,403.0254545,6,0,0
26-05-2022 09:30,398.5,6,-71.815,410.4691667,6,0,0
26-05-2022 10:00,402.34,6,-48.775,410.4691667,6,0,0
26-05-2022 10:30,402.85,6,-45.715,410.4691667,6,0,0
26-05-2022 11:00,403.88,6,-39.535,410.4691667,6,0,0
26-05-2022 11:30,403.69,6,-40.675,410.4691667,6,0,0
26-05-2022 12:00,404.215,6,-37.525,410.4691667,6,0,0
26-05-2022 12:30,405.33,6,-30.835,410.4691667,6,0,0
26-05-2022 13:00,405.455,6,-30.085,410.4691667,6,0,0
26-05-2022 13:30,405.51,6,-29.755,410.4691667,6,0,0
26-05-2022 14:00,405.71,6,-28.555,410.4691667,6,0,0
26-05-2022 14:30,405.38,6,-30.535,410.4691667,6,0,0
26-05-2022 15:00,404.54,6,-35.575,410.4691667,6,0,0
26-05-2022 15:30,404.96,6,-33.055,410.4691667,6,0,0
27-05-2022 09:30,407.7,7,-16.855,410.1078571,2,0,0
27-05-2022 10:00,410.66,7,-32.335,415.2792857,2,0,0
27-05-2022 10:30,410.85,7,-31.1898,415.3056857,2,0,0
27-05-2022 11:00,410.54,7,-33.3598,415.3056857,2,0,0
27-05-2022 11:30,411.62,7,-25.7998,415.3056857,2,0,0
27-05-2022 12:00,411.96,7,-23.4198,415.3056857,2,0,0
27-05-2022 12:30,411.81,7,-24.4698,415.3056857,2,0,0
27-05-2022 13:00,412.19,7,-21.8098,415.3056857,2,0,0
27-05-2022 13:30,411.89,7,-23.9098,415.3056857,2,0,0
27-05-2022 14:00,411.94,7,-23.5598,415.3056857,2,0,0
27-05-2022 14:30,412.39,7,-20.4098,415.3056857,2,0,0
27-05-2022 15:00,413,8,-16.1599,415.0199875,2,0,0
27-05-2022 15:30,413.62,9,-11.58,414.9066667,3,0,0
31-05-2022 09:30,410.24,5,-48.1951,419.87902,2,0,0
31-05-2022 10:00,410.05,5,-49.1451,419.87902,2,0,0
31-05-2022 10:30,411.63,5,-41.2451,419.87902,2,0,0
31-05-2022 11:00,411.39,5,-42.4451,419.87902,2,0,0
31-05-2022 11:30,411.26,5,-43.0951,419.87902,2,0,0
31-05-2022 12:00,413.48,4,-31.475,421.34875,2,0,0
31-05-2022 12:30,414.12,4,-28.93,421.3525,3,0,0
31-05-2022 13:00,413.61,4,-30.97,421.3525,3,0,0
31-05-2022 13:30,413.85,4,-30.01,421.3525,3,0,0
31-05-2022 14:00,415,5,-26.44,420.288,4,0,0
31-05-2022 14:30,412.24,5,-40.24,420.288,4,0,0
31-05-2022 15:00,412.07,5,-41.09,420.288,4,0,0
31-05-2022 15:30,412.44,5,-39.24,420.288,4,0,0
01-06-2022 09:30,413.97,5,-33.37,420.644,2,0,0
01-06-2022 10:00,410.24,4,-47.2649,422.056225,3,0,0
01-06-2022 10:30,409.1,4,-51.8249,422.056225,3,0,0
01-06-2022 11:00,407.98,4,-56.3049,422.056225,3,0,0
01-06-2022 11:30,407.36,4,-58.7849,422.056225,3,0,0
01-06-2022 12:00,407.08,4,-59.9049,422.056225,3,0,0
01-06-2022 12:30,406.93,4,-60.5049,422.056225,3,0,0
01-06-2022 13:00,407.89,4,-56.6649,422.056225,3,0,0
01-06-2022 13:30,408.81,4,-52.9849,422.056225,3,0,0
01-06-2022 14:00,409.71,4,-49.3849,422.056225,3,0,0
01-06-2022 14:30,410.84,4,-44.8649,422.056225,3,0,0
01-06-2022 15:00,410.55,4,-46.0249,422.056225,3,0,0
01-06-2022 15:30,409.54,4,-50.0649,422.056225,3,0,0
02-06-2022 09:30,407.32,3,-51.0649,424.3416333,3,0,0
02-06-2022 10:00,407.04,3,-51.9049,424.3416333,3,0,0
02-06-2022 10:30,407.6,3,-50.2249,424.3416333,3,0,0
02-06-2022 11:00,409.62,3,-44.1649,424.3416333,3,0,0
02-06-2022 11:30,410.78,3,-40.6849,424.3416333,3,0,0
02-06-2022 12:00,412.08,3,-36.7849,424.3416333,3,0,0
02-06-2022 12:30,413.73,3,-31.8349,424.3416333,3,0,0
02-06-2022 13:00,413.63,3,-32.1349,424.3416333,3,0,0
02-06-2022 13:30,414.22,3,-30.3649,424.3416333,3,0,0
02-06-2022 14:00,414.74,3,-28.8049,424.3416333,3,0,0
02-06-2022 14:30,414.63,3,-29.1349,424.3416333,3,0,0
02-06-2022 15:00,414.57,3,-29.3149,424.3416333,3,0,0
02-06-2022 15:30,415.28,3,-27.1849,424.3416333,3,0,0
03-06-2022 09:30,411.38,4,-39.9749,421.373725,2,0,0
03-06-2022 10:00,412.06,5,-38.2449,419.70898,3,0,0
03-06-2022 10:30,410.72,6,-48.2349,418.75915,4,0,0
03-06-2022 11:00,409.53,6,-55.3749,418.75915,4,0,0
03-06-2022 11:30,409.79,5,-47.565,419.303,4,0,0
03-06-2022 12:00,409.73,6,-48.625,417.8341667,4,0,0
03-06-2022 12:30,410.76,6,-42.445,417.8341667,4,0,0
03-06-2022 13:00,410.92,6,-41.485,417.8341667,4,0,0
03-06-2022 13:30,410.4,6,-44.605,417.8341667,4,0,0
03-06-2022 14:00,410.3,6,-45.205,417.8341667,4,0,0
03-06-2022 14:30,410.66,6,-43.045,417.8341667,4,0,0
03-06-2022 15:00,409.88,6,-47.725,417.8341667,4,0,0
03-06-2022 15:30,409.815,6,-48.115,417.8341667,4,0,0
06-06-2022 09:30,413.69,5,-30.395,419.769,2,0,0
06-06-2022 10:00,415.04,3,-26.665,423.9283333,2,0,0
06-06-2022 10:30,415.56,4,-25.625,421.96625,3,0,0
06-06-2022 11:00,412.79,4,-36.705,421.96625,3,0,0
06-06-2022 11:30,412.92,4,-36.185,421.96625,3,0,0
06-06-2022 12:00,411.18,4,-43.145,421.96625,3,0,0
06-06-2022 12:30,410.85,4,-44.465,421.96625,3,0,0
06-06-2022 13:00,411.36,4,-42.425,421.96625,3,0,0
06-06-2022 13:30,411.86,4,-40.425,421.96625,3,0,0
06-06-2022 14:00,411.57,4,-41.585,421.96625,3,0,0
06-06-2022 14:30,410.84,4,-44.505,421.96625,3,0,0
06-06-2022 15:00,410.56,4,-45.625,421.96625,3,0,0
06-06-2022 15:30,410.56,4,-45.625,421.96625,3,0,0
07-06-2022 09:30,407.62,3,-50.205,424.355,3,0,0
07-06-2022 10:00,408.97,3,-46.155,424.355,3,0,0
07-06-2022 10:30,411.19,3,-39.495,424.355,3,0,0
07-06-2022 11:00,411.56,3,-38.385,424.355,3,0,0
07-06-2022 11:30,410.86,3,-40.485,424.355,3,0,0
07-06-2022 12:00,410.67,3,-41.055,424.355,3,0,0
07-06-2022 12:30,411.09,3,-39.795,424.355,3,0,0
07-06-2022 13:00,412.23,3,-36.375,424.355,3,0,0
07-06-2022 13:30,413,3,-34.065,424.355,3,0,0
07-06-2022 14:00,412.91,3,-34.335,424.355,3,0,0
07-06-2022 14:30,413.37,3,-32.955,424.355,3,0,0
07-06-2022 15:00,413.96,3,-31.185,424.355,3,0,0
07-06-2022 15:30,414.71,3,-28.935,424.355,3,0,0
08-06-2022 09:30,412.66,4,-36.315,421.73875,3,0,0
08-06-2022 10:00,413.26,5,-35.695,420.399,4,0,0
08-06-2022 10:30,413.81,5,-32.945,420.399,4,0,0
08-06-2022 11:00,413.66,5,-33.695,420.399,4,0,0
08-06-2022 11:30,414.62,5,-28.895,420.399,4,0,0
08-06-2022 12:00,413.47,5,-34.645,420.399,4,0,0
08-06-2022 12:30,411.57,5,-44.145,420.399,4,0,0
08-06-2022 13:00,411.8,5,-42.995,420.399,4,0,0
08-06-2022 13:30,410.67,5,-48.645,420.399,4,0,0
08-06-2022 14:00,410.52,5,-49.395,420.399,4,0,0
08-06-2022 14:30,410.4,5,-49.995,420.399,4,0,0
08-06-2022 15:00,410.38,5,-50.095,420.399,4,0,0
08-06-2022 15:30,410.8,5,-47.995,420.399,4,0,0
09-06-2022 09:30,408.42,4,-54.425,422.02625,4,0,0
09-06-2022 10:00,409.02,4,-52.025,422.02625,4,0,0
09-06-2022 10:30,408.64,4,-53.545,422.02625,4,0,0
09-06-2022 11:00,408.11,4,-55.665,422.02625,4,0,0
09-06-2022 11:30,408.45,4,-54.305,422.02625,4,0,0
09-06-2022 12:00,408.3,4,-54.905,422.02625,4,0,0
09-06-2022 12:30,409.21,4,-51.265,422.02625,4,0,0
09-06-2022 13:00,409.16,4,-51.465,422.02625,4,0,0
09-06-2022 13:30,408.28,4,-54.985,422.02625,4,0,0
09-06-2022 14:00,407.89,4,-56.545,422.02625,4,0,0
09-06-2022 14:30,406.6,4,-61.705,422.02625,4,0,0
09-06-2022 15:00,404.51,4,-70.065,422.02625,4,0,0
09-06-2022 15:30,401.45,4,-82.305,422.02625,4,0,0
10-06-2022 09:30,392.92,5,-118.395,416.599,4,0,0
10-06-2022 10:00,390.19,5,-132.045,416.599,4,0,0
10-06-2022 10:30,390.25,6,-132.005,412.2508333,4,0,0
10-06-2022 11:00,390.17,6,-132.485,412.2508333,4,0,0
10-06-2022 11:30,389.87,6,-134.285,412.2508333,4,0,0
10-06-2022 12:00,390.32,6,-131.585,412.2508333,4,0,0
10-06-2022 12:30,390.04,6,-133.265,412.2508333,4,0,0
10-06-2022 13:00,389.93,6,-133.925,412.2508333,4,0,0
10-06-2022 13:30,390.55,6,-130.205,412.2508333,4,0,0
10-06-2022 14:00,390.87,6,-128.285,412.2508333,4,0,0
10-06-2022 14:30,391.28,6,-125.825,412.2508333,4,0,0
10-06-2022 15:00,391.63,6,-123.725,412.2508333,4,0,0
10-06-2022 15:30,389.75,6,-135.005,412.2508333,4,0,0
13-06-2022 09:30,379.19,5,-172.105,413.611,4,0,0
13-06-2022 10:00,376.92,7,-191.105,404.2207143,6,0,0
13-06-2022 10:30,375.48,7,-201.185,404.2207143,6,0,0
13-06-2022 11:00,374.94,7,-204.965,404.2207143,6,0,0
13-06-2022 11:30,376.71,7,-192.575,404.2207143,6,0,0
13-06-2022 12:00,377.85,7,-184.595,404.2207143,6,0,0
13-06-2022 12:30,378.085,7,-182.95,404.2207143,6,0,0
13-06-2022 13:00,377.06,7,-190.125,404.2207143,6,0,0
13-06-2022 13:30,376.91,7,-191.175,404.2207143,6,0,0
13-06-2022 14:00,377.15,7,-189.495,404.2207143,6,0,0
13-06-2022 14:30,376.68,7,-192.785,404.2207143,6,0,0
13-06-2022 15:00,375.04,7,-204.265,404.2207143,6,0,0
13-06-2022 15:30,373.3,7,-216.445,404.2207143,6,0,0
14-06-2022 09:30,374.51,6,-202.535,408.2658333,6,0,0
14-06-2022 10:00,374.06,6,-205.235,408.2658333,6,0,0
14-06-2022 10:30,373.1,6,-210.995,408.2658333,6,0,0
14-06-2022 11:00,373.15,6,-210.695,408.2658333,6,0,0
14-06-2022 11:30,373.47,6,-208.775,408.2658333,6,0,0
14-06-2022 12:00,373.01,6,-211.535,408.2658333,6,0,0
14-06-2022 12:30,372.6,6,-213.995,408.2658333,6,0,0
14-06-2022 13:00,373.56,6,-208.235,408.2658333,6,0,0
14-06-2022 13:30,372.68,6,-213.515,408.2658333,6,0,0
14-06-2022 14:00,373.06,6,-211.235,408.2658333,6,0,0
14-06-2022 14:30,372.015,6,-217.505,408.2658333,6,0,0
14-06-2022 15:00,370.59,6,-226.055,408.2658333,6,0,0
14-06-2022 15:30,372.36,6,-215.435,408.2658333,6,0,0
15-06-2022 09:30,376.7,7,-190.025,403.8464286,4,0,0
15-06-2022 10:00,378.11,9,-180.9651,398.2172333,6,0,0
15-06-2022 10:30,376.41,9,-196.2651,398.2172333,6,0,0
15-06-2022 11:00,376.07,9,-199.3251,398.2172333,6,0,0
15-06-2022 11:30,376.45,9,-195.9051,398.2172333,6,0,0
15-06-2022 12:00,377.06,9,-190.4151,398.2172333,6,0,0
15-06-2022 12:30,376.03,9,-199.6851,398.2172333,6,0,0
15-06-2022 13:00,376.08,9,-199.2351,398.2172333,6,0,0
15-06-2022 13:30,376.18,9,-198.3351,398.2172333,6,0,0
15-06-2022 14:00,373.75,9,-220.2051,398.2172333,6,0,0
15-06-2022 14:30,372.14,9,-234.6951,398.2172333,6,0,0
15-06-2022 15:00,377.86,10,-187.2851,396.58851,9,0,0
15-06-2022 15:30,378.3,10,-182.8851,396.58851,9,0,0
16-06-2022 09:30,368.01,10,-291.5321,397.16321,10,0,0
16-06-2022 10:00,367.41,10,-297.5321,397.16321,10,0,0
16-06-2022 10:30,365.78,10,-313.8321,397.16321,10,0,0
16-06-2022 11:00,365.96,10,-312.0321,397.16321,10,0,0
16-06-2022 11:30,366.59,10,-305.7321,397.16321,10,0,0
16-06-2022 12:00,366.25,10,-309.1321,397.16321,10,0,0
16-06-2022 12:30,366.62,10,-305.4321,397.16321,10,0,0
16-06-2022 13:00,367.02,10,-301.4321,397.16321,10,0,0
16-06-2022 13:30,365.81,10,-313.5321,397.16321,10,0,0
16-06-2022 14:00,365.19,10,-319.7321,397.16321,10,0,0
16-06-2022 14:30,364.09,10,-330.7321,397.16321,10,0,0
16-06-2022 15:00,364.65,10,-325.1321,397.16321,10,0,0
16-06-2022 15:30,364.79,10,-323.7321,397.16321,10,0,0
17-06-2022 09:30,365.44,11,-317.2771,394.2833727,10,0,0
17-06-2022 10:00,364.13,15,-345.2171,387.1444733,14,0,0
17-06-2022 10:30,362.16,15,-374.7671,387.1444733,14,0,0
17-06-2022 11:00,362.8,15,-365.1671,387.1444733,14,0,0
17-06-2022 11:30,364.45,15,-340.4171,387.1444733,14,0,0
17-06-2022 12:00,364.04,15,-346.5671,387.1444733,14,0,0
17-06-2022 12:30,364.97,15,-332.6171,387.1444733,14,0,0
17-06-2022 13:00,365.46,15,-325.2671,387.1444733,14,0,0
17-06-2022 13:30,366.245,15,-313.4921,387.1444733,14,0,0
17-06-2022 14:00,367.12,15,-300.3671,387.1444733,14,0,0
17-06-2022 14:30,366.99,15,-302.3171,387.1444733,14,0,0
17-06-2022 15:00,365.65,15,-322.4171,387.1444733,14,0,0
17-06-2022 15:30,365.69,15,-321.8171,387.1444733,14,0,0
21-06-2022 09:30,371.82,15,-236.2821,387.57214,4,0,0
21-06-2022 10:00,374.4,13,-223.3121,391.5778538,5,0,0
21-06-2022 10:30,374.95,14,-216.2421,390.3958643,6,0,0
21-06-2022 11:00,375.1,15,-215.062,389.4374667,7,0,0
21-06-2022 11:30,374.22,15,-228.262,389.4374667,7,0,0
21-06-2022 12:00,373.91,10,-193.8249,393.29249,8,0,0
21-06-2022 12:30,374.53,10,-187.6249,393.29249,8,0,0
21-06-2022 13:00,375.06,10,-182.3249,393.29249,8,0,0
21-06-2022 13:30,374.74,10,-185.5249,393.29249,8,0,0
21-06-2022 14:00,374.52,10,-187.7249,393.29249,8,0,0
21-06-2022 14:30,374.69,10,-186.0249,393.29249,8,0,0
21-06-2022 15:00,375.72,10,-175.7249,393.29249,8,0,0
21-06-2022 15:30,374.68,10,-186.1249,393.29249,8,0,0
22-06-2022 09:30,370.19,9,-226.8999,395.4011,4,0,0
